fiscal_year,Query_Run_Date,Customer,popStatecode,StartYearObligatedAmount,StartYearbaseandexercisedoptionsvalue,StartYearMaxOfbaseandalloptions,CountOfPIID,CountofModnumber,SumOfobligatedAmount,SumOfnumberOfActions
2006,35:17.9,Defense,AK,$250 thousand - <$1 million,$250 thousand - <$1 million,$250 thousand - <$1 million,96,120,49002247.25,120
2012,35:17.9,Defense,AK,Less than $250 thousand,Less than $250 thousand,Less than $250 thousand,2226,3052,103355278.2,4667
2005,35:17.9,Defense,AK,Zero value,Less than $250 thousand,Less than $250 thousand,2,3,0,3
2009,35:17.9,Defense,AK,$5 - <$25 million,$5 - <$25 million,Deobligation,1,4,12599998.56,4
2013,35:17.9,Defense,AK,$250 thousand - <$1 million,$250 thousand - <$1 million,$250 thousand - <$1 million,262,526,133453697.8,1796
2011,35:17.9,Defense,AK,Deobligation,Less than $250 thousand,Less than $250 thousand,3,3,-221703.64,3
2009,35:17.9,Defense,AK,Less than $250 thousand,Less than $250 thousand,Deobligation,20,60,1395402.02,62
2011,35:17.9,Defense,AK,$250 thousand - <$1 million,$250 thousand - <$1 million,$1 - <$5 million,6,14,3492132.87,14
2008,35:17.9,Defense,AK,$250 thousand - <$1 million,Zero value,Zero value,31,105,15810545.15,105
2012,35:17.9,Defense,AK,Less than $250 thousand,Zero value,Zero value,14,23,1368967.26,23
2009,35:17.9,Defense,AK,$5 - <$25 million,$5 - <$25 million,$5 - <$25 million,46,166,512829445.1,171
2006,35:17.9,Defense,AK,Deobligation,$1 - <$5 million,$1 - <$5 million,1,1,-12033,1
2010,35:17.9,Defense,AK,Deobligation,Zero value,Deobligation,1,1,-1920.78,1
2005,35:17.9,Defense,AK,Less than $250 thousand,Less than $250 thousand,Less than $250 thousand,23,25,1484112.6,25
2007,35:17.9,Defense,AK,$1 - <$5 million,Zero value,Zero value,25,111,58818765.56,112
2009,35:17.9,Defense,AK,$25 - <$100 million,$100 - <$500 million,$100 - <$500 million,1,10,47538208,10
2008,35:17.9,Defense,AK,$5 - <$25 million,$5 - <$25 million,$25 - <$100 million,1,2,13151552,2
2008,35:17.9,Defense,AK,Less than $250 thousand,$1 - <$5 million,Less than $250 thousand,1,2,108100,2
2007,35:17.9,Defense,AK,$250 thousand - <$1 million,$250 thousand - <$1 million,Zero value,2,3,878300,3
2009,35:17.9,Defense,AK,Deobligation,Less than $250 thousand,Less than $250 thousand,3,12,-1620778.71,12
2012,35:17.9,Defense,AK,$1 - <$5 million,$1 - <$5 million,$1 - <$5 million,125,350,279109900.2,1111
2011,35:17.9,Defense,AK,$1 - <$5 million,$1 - <$5 million,Less than $250 thousand,1,8,1666571.69,8
2003,35:17.9,Defense,AK,$25 - <$100 million,Zero value,Zero value,7,68,245385652,68
2005,35:17.9,Defense,AK,$1 - <$5 million,$1 - <$5 million,$1 - <$5 million,5,8,13634621.6,8
2012,35:17.9,Defense,AK,Less than $250 thousand,Less than $250 thousand,$5 - <$25 million,1,3,155049,3
2009,35:17.9,Defense,AK,Deobligation,Deobligation,Deobligation,261,340,-10878106.12,340
2002,35:17.9,Defense,AK,Zero value,Zero value,$100 - <$500 million,1,1,0,1
2007,35:17.9,Defense,AK,$5 - <$25 million,$5 - <$25 million,$25 - <$100 million,1,7,7084455,7
2006,35:17.9,Defense,AK,Zero value,Less than $250 thousand,Less than $250 thousand,45,63,0,63
2013,35:17.9,Defense,AK,Zero value,Less than $250 thousand,Less than $250 thousand,44,57,0,58
2008,35:17.9,Defense,AK,Less than $250 thousand,Less than $250 thousand,$5 - <$25 million,74,74,2818063.23,1146
2013,35:17.9,Defense,AK,$25 - <$100 million,$25 - <$100 million,$25 - <$100 million,1,2,40210512,2
2005,35:17.9,Defense,AK,Deobligation,Zero value,Zero value,440,620,-26430051,620
2005,35:17.9,Defense,AK,$5 - <$25 million,Zero value,$5 - <$25 million,2,2,14586203,2
2008,35:17.9,Defense,AK,Zero value,$250 thousand - <$1 million,$1 - <$5 million,1,4,0,4
2003,35:17.9,Defense,AK,Zero value,Zero value,$100 - <$500 million,1,1,0,1
2010,35:17.9,Defense,AK,$250 thousand - <$1 million,$1 - <$5 million,$1 - <$5 million,1,1,400000,1
2007,35:17.9,Defense,AK,Less than $250 thousand,Less than $250 thousand,$5 - <$25 million,71,71,2880313.52,1091
2012,35:17.9,Defense,AK,Less than $250 thousand,Less than $250 thousand,$250 thousand - <$1 million,30,46,2986567.01,46
2011,35:17.9,Defense,AK,Deobligation,Zero value,Zero value,80,84,-12051880.62,84
2007,35:17.9,Defense,AK,$5 - <$25 million,Greater than $500 million,Greater than $500 million,2,2,15605000,2
2010,35:17.9,Defense,AK,Zero value,$1 - <$5 million,$1 - <$5 million,3,5,0,5
2009,35:17.9,Defense,AK,Less than $250 thousand,Zero value,Zero value,66,154,4282138.32,154
2009,35:17.9,Defense,AK,$1 - <$5 million,$1 - <$5 million,Less than $250 thousand,2,9,3764258,9
2012,35:17.9,Defense,AK,Less than $250 thousand,$250 thousand - <$1 million,$250 thousand - <$1 million,4,11,245716.22,13
2013,35:17.9,Defense,AK,$5 - <$25 million,$5 - <$25 million,$5 - <$25 million,42,145,441116659.5,146
2004,35:17.9,Defense,AK,$1 - <$5 million,$5 - <$25 million,$5 - <$25 million,1,3,2639160.82,3
2013,35:17.9,Defense,AK,Zero value,Less than $250 thousand,$250 thousand - <$1 million,1,1,0,1
2012,35:17.9,Defense,AK,$250 thousand - <$1 million,Deobligation,Deobligation,2,11,684016.67,11
2013,35:17.9,Defense,AK,Zero value,$5 - <$25 million,$5 - <$25 million,1,3,0,3
2012,35:17.9,Defense,AK,$25 - <$100 million,$25 - <$100 million,$25 - <$100 million,7,41,291197505.4,41
2013,35:17.9,Defense,AK,Less than $250 thousand,$250 thousand - <$1 million,$250 thousand - <$1 million,4,8,655686.3985,8
2007,35:17.9,Defense,AK,Zero value,$1 - <$5 million,$1 - <$5 million,2,2,0,2
2012,35:17.9,Defense,AK,Zero value,Less than $250 thousand,Zero value,1,4,0,4
2013,35:17.9,Defense,AK,Zero value,Zero value,Zero value,418,581,0,581
2012,35:17.9,Defense,AK,Zero value,Zero value,Zero value,439,609,0,609
2009,35:17.9,Defense,AK,Zero value,Deobligation,Zero value,1,1,0,1
2010,35:17.9,Defense,AK,$1 - <$5 million,$1 - <$5 million,Zero value,1,3,2525418.88,3
2008,35:17.9,Defense,AK,Less than $250 thousand,Less than $250 thousand,Deobligation,8,25,721937.37,25
2011,35:17.9,Defense,AK,Less than $250 thousand,$250 thousand - <$1 million,Deobligation,2,6,413597.29,6
2012,35:17.9,Defense,AK,$250 thousand - <$1 million,$250 thousand - <$1 million,$250 thousand - <$1 million,284,577,139105831.5,1454
2006,35:17.9,Defense,AK,Less than $250 thousand,$250 thousand - <$1 million,$250 thousand - <$1 million,4,5,434442,5
2012,35:17.9,Defense,AK,$5 - <$25 million,$5 - <$25 million,Zero value,2,19,15374848.68,19
2011,35:17.9,Defense,AK,$5 - <$25 million,$1 - <$5 million,$1 - <$5 million,1,8,7650238.44,8
2011,35:17.9,Defense,AK,$1 - <$5 million,$1 - <$5 million,$5 - <$25 million,4,11,9319474.48,11
2009,35:17.9,Defense,AK,$250 thousand - <$1 million,$1 - <$5 million,$1 - <$5 million,2,2,1595417.75,2
2012,35:17.9,Defense,AK,$250 thousand - <$1 million,$250 thousand - <$1 million,$1 - <$5 million,10,24,4801715.45,24
2002,35:17.9,Defense,AK,$5 - <$25 million,Zero value,$5 - <$25 million,1,4,6616137,5
2012,35:17.9,Defense,AK,Less than $250 thousand,Deobligation,Deobligation,7,17,380680.03,17
2003,35:17.9,Defense,AK,Zero value,Zero value,$1 - <$5 million,2,2,0,2
2010,35:17.9,Defense,AK,Zero value,Less than $250 thousand,$250 thousand - <$1 million,3,3,0,3
2013,35:17.9,Defense,AK,Less than $250 thousand,Zero value,Zero value,22,30,1081292.379,30
2009,35:17.9,Defense,AK,Zero value,$1 - <$5 million,$100 - <$500 million,1,1,0,1
2011,35:17.9,Defense,AK,$250 thousand - <$1 million,Less than $250 thousand,Less than $250 thousand,4,13,1261280.55,13
2011,35:17.9,Defense,AK,Zero value,Less than $250 thousand,$250 thousand - <$1 million,1,1,0,1
2010,35:17.9,Defense,AK,$5 - <$25 million,$1 - <$5 million,$1 - <$5 million,1,10,5155733,13
2005,35:17.9,Defense,AK,Zero value,$1 - <$5 million,$1 - <$5 million,2,2,0,2
2007,35:17.9,Defense,AK,$5 - <$25 million,Zero value,Zero value,15,187,157952508.9,187
2013,35:17.9,Defense,AK,Less than $250 thousand,Less than $250 thousand,$250 thousand - <$1 million,44,61,5820394.79,61
2011,35:17.9,Defense,AK,$25 - <$100 million,Zero value,Zero value,1,54,42841203.56,269
2000,35:17.9,Defense,AK,$25 - <$100 million,Zero value,Zero value,4,14,175302614,14
2008,35:17.9,Defense,AK,$250 thousand - <$1 million,$1 - <$5 million,$1 - <$5 million,3,7,1825081,8
2009,35:17.9,Defense,AK,$1 - <$5 million,$1 - <$5 million,$250 thousand - <$1 million,2,15,2739115.52,15
2013,35:17.9,Defense,AK,$250 thousand - <$1 million,Deobligation,Deobligation,1,2,280923.294,2
2011,35:17.9,Defense,AK,Deobligation,Deobligation,Zero value,1,2,-59847.61,2
2012,35:17.9,Defense,AK,$1 - <$5 million,Less than $250 thousand,Less than $250 thousand,3,14,5835025.92,14
2003,35:17.9,Defense,AK,Zero value,Zero value,$250 thousand - <$1 million,2,2,0,2
2011,35:17.9,Defense,AK,$250 thousand - <$1 million,Deobligation,Deobligation,2,5,820277.77,5
2008,35:17.9,Defense,AK,Zero value,Less than $250 thousand,$250 thousand - <$1 million,1,1,0,1
2012,35:17.9,Defense,AK,Zero value,$250 thousand - <$1 million,$250 thousand - <$1 million,4,4,0,4
2007,35:17.9,Defense,AK,Zero value,Less than $250 thousand,$250 thousand - <$1 million,1,1,0,1
2011,35:17.9,Defense,AK,$25 - <$100 million,$25 - <$100 million,$25 - <$100 million,6,18,285887883.6,18
2011,35:17.9,Defense,AK,Zero value,Zero value,Deobligation,1,1,0,1
2008,35:17.9,Defense,AK,$25 - <$100 million,$1 - <$5 million,$1 - <$5 million,1,6,33695513,6
2013,35:17.9,Defense,AK,$250 thousand - <$1 million,$250 thousand - <$1 million,Deobligation,9,35,4534076.489,35
2009,35:17.9,Defense,AK,$250 thousand - <$1 million,Zero value,Zero value,22,92,12529813.64,92
2006,35:17.9,Defense,AK,Deobligation,Less than $250 thousand,Zero value,1,2,-825000,2
2008,35:17.9,Defense,AK,Zero value,Deobligation,Deobligation,4,8,0,8
2012,35:17.9,Defense,AK,$5 - <$25 million,$5 - <$25 million,$25 - <$100 million,2,8,29634687.83,8
2006,35:17.9,Defense,AK,$25 - <$100 million,Zero value,Zero value,12,161,528309114.7,162
2011,35:17.9,Defense,AK,$1 - <$5 million,$1 - <$5 million,Deobligation,3,18,6715250.17,18
2007,35:17.9,Defense,AK,$1 - <$5 million,$1 - <$5 million,$250 thousand - <$1 million,1,12,1267875,12
2006,35:17.9,Defense,AK,$250 thousand - <$1 million,Zero value,Zero value,276,566,131600931.1,1150
2010,35:17.9,Defense,AK,$5 - <$25 million,$5 - <$25 million,$5 - <$25 million,48,255,556977103,259
2009,35:17.9,Defense,AK,Zero value,Less than $250 thousand,$250 thousand - <$1 million,1,1,0,1
2013,35:17.9,Defense,AK,$250 thousand - <$1 million,Less than $250 thousand,Less than $250 thousand,2,15,871302.4533,15
2010,35:17.9,Defense,AK,$250 thousand - <$1 million,$250 thousand - <$1 million,$5 - <$25 million,2,6,998059.06,6
2012,35:17.9,Defense,AK,$250 thousand - <$1 million,Less than $250 thousand,Less than $250 thousand,4,18,2110544.94,18
2010,35:17.9,Defense,AK,$1 - <$5 million,$5 - <$25 million,Less than $250 thousand,1,7,3293503.22,7
2013,35:17.9,Defense,AK,Less than $250 thousand,$250 thousand - <$1 million,Less than $250 thousand,1,3,37976,3
2000,35:17.9,Defense,AK,$1 - <$5 million,Zero value,Zero value,80,206,162914236,222
2010,35:17.9,Defense,AK,$250 thousand - <$1 million,Deobligation,Deobligation,2,13,1644678.71,13
2006,35:17.9,Defense,AK,Zero value,$1 - <$5 million,$1 - <$5 million,3,3,0,3
2010,35:17.9,Defense,AK,$5 - <$25 million,Zero value,Zero value,5,51,44429054.93,51
2012,35:17.9,Defense,AK,$5 - <$25 million,$5 - <$25 million,Less than $250 thousand,1,5,13375729.28,5
2011,35:17.9,Defense,AK,Less than $250 thousand,$1 - <$5 million,$1 - <$5 million,1,2,184000,2
2011,35:17.9,Defense,AK,$5 - <$25 million,$5 - <$25 million,$5 - <$25 million,47,201,499421858.5,201
2013,35:17.9,Defense,AK,Less than $250 thousand,Deobligation,Deobligation,8,27,325782.5297,27
2005,35:17.9,Defense,AK,$250 thousand - <$1 million,$250 thousand - <$1 million,$250 thousand - <$1 million,4,6,1700405,6
2006,35:17.9,Defense,AK,Deobligation,Deobligation,Less than $250 thousand,1,2,-203733.54,2
2008,35:17.9,Defense,AK,Less than $250 thousand,Less than $250 thousand,$1 - <$5 million,2,2,330014,2
2010,35:17.9,Defense,AK,Less than $250 thousand,Deobligation,Deobligation,10,30,709015.26,30
2011,35:17.9,Defense,AK,Less than $250 thousand,Deobligation,Deobligation,15,33,734980.91,33
2011,35:17.9,Defense,AK,Zero value,Less than $250 thousand,Deobligation,1,1,0,1
2006,35:17.9,Defense,AK,$1 - <$5 million,$100 - <$500 million,$100 - <$500 million,2,2,5197346.61,2
2012,35:17.9,Defense,AK,$5 - <$25 million,Less than $250 thousand,Less than $250 thousand,1,13,7775189.7,13
2004,35:17.9,Defense,AK,$1 - <$5 million,Less than $250 thousand,Less than $250 thousand,1,5,1529888,5
2012,35:17.9,Defense,AK,$1 - <$5 million,$1 - <$5 million,$250 thousand - <$1 million,2,11,2958585.94,11
2005,35:17.9,Defense,AK,$100 - <$500 million,Zero value,Zero value,2,2,359446438,2
2005,35:17.9,Defense,AK,$250 thousand - <$1 million,Zero value,$250 thousand - <$1 million,8,8,4707194,8
2006,35:17.9,Defense,AK,Less than $250 thousand,Zero value,Zero value,3873,4733,124770857.5,7329
2007,35:17.9,Defense,AK,Zero value,Zero value,Less than $250 thousand,2,5,0,5
2012,35:17.9,Defense,AK,$250 thousand - <$1 million,$250 thousand - <$1 million,Zero value,8,15,3647096.8,15
2009,35:17.9,Defense,AK,Less than $250 thousand,Less than $250 thousand,Less than $250 thousand,3361,4462,141322527.2,6139
2011,35:17.9,Defense,AK,Zero value,Deobligation,Deobligation,5,8,0,8
2011,35:17.9,Defense,AK,$250 thousand - <$1 million,$250 thousand - <$1 million,$250 thousand - <$1 million,351,702,171659854.4,1736
2008,35:17.9,Defense,AK,Deobligation,Less than $250 thousand,Less than $250 thousand,2,3,-14612.33,3
2010,35:17.9,Defense,AK,$1 - <$5 million,$1 - <$5 million,$5 - <$25 million,1,7,3894786.26,7
2012,35:17.9,Defense,AK,$5 - <$25 million,Zero value,Zero value,1,7,8066175,7
2007,35:17.9,Defense,AK,$1 - <$5 million,$1 - <$5 million,$5 - <$25 million,4,8,9956247.2,255
2011,35:17.9,Defense,AK,Zero value,$250 thousand - <$1 million,$250 thousand - <$1 million,3,4,0,4
2012,35:17.9,Defense,AK,$5 - <$25 million,$5 - <$25 million,$5 - <$25 million,35,210,428203367.2,210
2007,35:17.9,Defense,AK,Zero value,$250 thousand - <$1 million,$250 thousand - <$1 million,1,2,0,2
2010,35:17.9,Defense,AK,$1 - <$5 million,$1 - <$5 million,$250 thousand - <$1 million,2,16,3933856.45,16
2011,35:17.9,Defense,AK,Zero value,Zero value,Less than $250 thousand,9,10,0,10
2013,35:17.9,Defense,AK,$1 - <$5 million,$1 - <$5 million,Deobligation,4,20,10679823.51,20
2005,35:17.9,Defense,AK,Zero value,Zero value,Zero value,43,88,0,88
2007,35:17.9,Defense,AK,$100 - <$500 million,$100 - <$500 million,$100 - <$500 million,2,5,277115284.6,5
2013,35:17.9,Defense,AK,$250 thousand - <$1 million,$250 thousand - <$1 million,Less than $250 thousand,8,24,4438737.965,24
2011,35:17.9,Defense,AK,$1 - <$5 million,$250 thousand - <$1 million,Deobligation,1,7,3322088.71,7
2012,35:17.9,Defense,AK,Zero value,Less than $250 thousand,$250 thousand - <$1 million,1,1,0,1
2012,35:17.9,Defense,AK,Less than $250 thousand,Less than $250 thousand,Zero value,71,118,3357364.57,118
2008,35:17.9,Defense,AK,$250 thousand - <$1 million,Less than $250 thousand,Less than $250 thousand,1,4,330455,4
2004,35:17.9,Defense,AK,Less than $250 thousand,Less than $250 thousand,Less than $250 thousand,18,19,382236.12,19
2009,35:17.9,Defense,AK,$1 - <$5 million,Zero value,Zero value,8,52,21706753.63,52
2010,35:17.9,Defense,AK,Less than $250 thousand,$250 thousand - <$1 million,$1 - <$5 million,1,4,202800,4
2003,35:17.9,Defense,AK,Zero value,Zero value,Zero value,9,16,0,16
2013,35:17.9,Defense,AK,$5 - <$25 million,$5 - <$25 million,$1 - <$5 million,1,13,9706883.251,13
2009,35:17.9,Defense,AK,Zero value,Zero value,Deobligation,1,2,0,2
2009,35:17.9,Defense,AK,Deobligation,Less than $250 thousand,Deobligation,1,1,-9615.51,1
2012,35:17.9,Defense,AK,$25 - <$100 million,$25 - <$100 million,$5 - <$25 million,1,46,48813870.69,46
2008,35:17.9,Defense,AK,$5 - <$25 million,$5 - <$25 million,$5 - <$25 million,48,137,483967664.7,137
2003,35:17.9,Defense,AK,$100 - <$500 million,Zero value,Zero value,1,11,177502176,11
2008,35:17.9,Defense,AK,Deobligation,Zero value,Zero value,177,203,-11383234.09,203
2011,35:17.9,Defense,AK,$25 - <$100 million,$25 - <$100 million,$1 - <$5 million,1,17,26094193.74,17
2009,35:17.9,Defense,AK,$250 thousand - <$1 million,$250 thousand - <$1 million,Less than $250 thousand,12,48,8133705.22,48
2007,35:17.9,Defense,AK,$1 - <$5 million,$1 - <$5 million,Deobligation,1,4,2215391.29,4
2007,35:17.9,Defense,AK,Zero value,Less than $250 thousand,Less than $250 thousand,9,12,0,12
2009,35:17.9,Defense,AK,$1 - <$5 million,$1 - <$5 million,Deobligation,2,5,2997145.83,6
2010,35:17.9,Defense,AK,Zero value,Zero value,$250 thousand - <$1 million,1,2,0,2
2008,35:17.9,Defense,AK,$1 - <$5 million,$5 - <$25 million,$5 - <$25 million,1,3,1298000,3
2009,35:17.9,Defense,AK,Less than $250 thousand,$1 - <$5 million,$1 - <$5 million,3,5,250324.27,5
2011,35:17.9,Defense,AK,Zero value,Less than $250 thousand,Zero value,4,6,0,6
2007,35:17.9,Defense,AK,$250 thousand - <$1 million,$250 thousand - <$1 million,Less than $250 thousand,2,9,829149.84,9
2008,35:17.9,Defense,AK,$250 thousand - <$1 million,$250 thousand - <$1 million,Zero value,6,16,3466850.47,16
2010,35:17.9,Defense,AK,Less than $250 thousand,Less than $250 thousand,$1 - <$5 million,6,9,51811.83,9
2008,35:17.9,Defense,AK,$250 thousand - <$1 million,$250 thousand - <$1 million,Less than $250 thousand,7,16,3375870.47,16
2013,35:17.9,Defense,AK,$25 - <$100 million,Deobligation,Deobligation,1,25,36942950.63,25
2006,35:17.9,Defense,AK,$5 - <$25 million,Zero value,Zero value,29,157,245832717,157
2009,35:17.9,Defense,AK,Zero value,Less than $250 thousand,Zero value,2,3,0,3
2011,35:17.9,Defense,AK,$250 thousand - <$1 million,$1 - <$5 million,Deobligation,1,4,754070.64,4
2006,35:17.9,Defense,AK,Less than $250 thousand,Zero value,Less than $250 thousand,1,3,2000,3
2008,35:17.9,Defense,AK,Zero value,Less than $250 thousand,Zero value,2,3,0,3
2012,35:17.9,Defense,AK,Zero value,$1 - <$5 million,$5 - <$25 million,3,3,0,3
2013,35:17.9,Defense,AK,Less than $250 thousand,Less than $250 thousand,Zero value,82,135,4880539.862,135
2013,35:17.9,Defense,AK,$25 - <$100 million,$25 - <$100 million,$1 - <$5 million,1,42,75741751.46,42
2007,35:17.9,Defense,AK,$250 thousand - <$1 million,$1 - <$5 million,$1 - <$5 million,2,2,1159996,2
2001,35:17.9,Defense,AK,$5 - <$25 million,Zero value,Zero value,27,98,299120809,103
2007,35:17.9,Defense,AK,$1 - <$5 million,$5 - <$25 million,$5 - <$25 million,3,12,9565725,12
2009,35:17.9,Defense,AK,$1 - <$5 million,Less than $250 thousand,Less than $250 thousand,2,19,7848423.63,19
2005,35:17.9,Defense,AK,$5 - <$25 million,Zero value,Zero value,43,265,407670161,265
2010,35:17.9,Defense,AK,Zero value,$250 thousand - <$1 million,$250 thousand - <$1 million,3,3,0,3
2010,35:17.9,Defense,AK,Less than $250 thousand,$5 - <$25 million,$5 - <$25 million,1,3,30884.44,3
2009,35:17.9,Defense,AK,$5 - <$25 million,Zero value,Zero value,7,93,88889376.47,93
2005,35:17.9,Defense,AK,$250 thousand - <$1 million,$250 thousand - <$1 million,$100 - <$500 million,1,1,434000,1
2012,35:17.9,Defense,AK,Deobligation,Less than $250 thousand,Deobligation,1,2,-444.44,2
2002,35:17.9,Defense,AK,Deobligation,Zero value,Zero value,209,273,-34097929,273
2007,35:17.9,Defense,AK,Less than $250 thousand,$100 - <$500 million,$100 - <$500 million,1,1,49769.87,1
2006,35:17.9,Defense,AK,$250 thousand - <$1 million,Less than $250 thousand,Less than $250 thousand,1,5,701135,5
2004,35:17.9,Defense,AK,$250 thousand - <$1 million,Zero value,Zero value,259,475,134531230,478
2007,35:17.9,Defense,AK,Zero value,Zero value,Zero value,1035,1273,0,1273
2013,35:17.9,Defense,AK,$1 - <$5 million,$250 thousand - <$1 million,Deobligation,2,9,8542035.872,10
2009,35:17.9,Defense,AK,$25 - <$100 million,Zero value,Zero value,2,95,92134709.46,300
2009,35:17.9,Defense,AK,Zero value,Zero value,Zero value,501,676,0,676
2012,35:17.9,Defense,AK,$1 - <$5 million,Zero value,Zero value,5,37,16347559.15,37
2004,35:17.9,Defense,AK,Deobligation,Zero value,Zero value,340,457,-57701067,457
2011,35:17.9,Defense,AK,Less than $250 thousand,$250 thousand - <$1 million,$250 thousand - <$1 million,6,19,875048.68,19
