ContractingOfficeID,pNoEffComp,pEffComp,pPlatEnC,pPlatFnC,pPlatOther,pPlatLand,pPlatWnA,pPaltMnS,pPlatAir,pPlatVessel,pProducts,pServices,pRnD,pPscEnC,pPscOther,pPscFuels,pPscICT,pPscFRSnC,pPscPAMS,pPscERS,pPscEngines,pPscLnM,pPscMED,pPscMnS,pPscAir,pPscLand,pPscRnD,pPscShips,pPscCloth,pPriceFixed,pPriceTime,pPriceCost,pPriceOther,pFeeNone,pFeeRedermination,pFeeEPA,pFeeFixed,pFeeAward,pFeeIncentive,pFeeEffort,pIDV,pAward,pVehFSS,pVehSAC,pVehBPA,pVehPur,pVehDef,pVehMAC,pVehOIDV,pNoCompOther,pNoCompFollowOn,pNoComp1Source,pComp1Offer,pCompNo Comp. (Unlabeled),pComp2Offers,pComp3or4Offers,pComp5pOffers,wavOffers,avOffers,lwavOffers,lavOffers,TotalValue,TotalCount,avSize,lavSize,MaxAnnualValue,Exclude,ExcludeLow,ExcludeHigh
N32398,0.744202765,0.255797235,0.109527705,0.436062548,0.453414145,0.000149595,0.000297881,0,8.32E-05,0.000464879,0.771067027,0.187822086,0.041110888,0.092800529,0.424324326,0,0.013134294,0.002008967,0.114614001,0.044965552,0.000134809,0.000297881,0.013099272,0,8.32E-05,1.48E-05,0.041110888,0.000464879,0.25294657,0.999883846,0,0.000116154,0,1,0,0,0,0,0,0,0.354796901,0.645203099,0.31083903,0.000649412,0.00016686,0.649060696,0,0.015483965,0.023800037,0.005787606,0.000589031,0.488149844,0.223226795,0.024117666,0.070303986,0.171196603,0.016628469,2.114128354,3.037313433,1.054451379,1.229068438,46668887.64,2467,18917.26293,0.151902091,10175282.1,FALSE,FALSE,TRUE
N32411,0.831848616,0.168151384,0.180424209,0.315438327,0.28378714,0.070811077,0.004669078,0,0.017465853,0.127404317,0.76703641,0.224278255,0.008685335,0.119625492,0.354694347,0.004888184,0.050910622,0.030565248,0.058652521,0.073820965,0.078228851,0.003087655,0.010328899,0,0.016512104,0.000457093,0.008685335,0.127404317,0.062138366,1,0,0,0,1,0,0,0,0,0,0,0.403547817,0.596452183,0.384237084,0.013885424,0,0.592894519,0.008982973,0,0,0.008902001,0,0,0.470728526,0.351580935,0.065907515,0.076141926,0.026739097,1.528705538,3.08,0.866722343,1.292657503,7899943.076,448,17633.80151,0.092208705,5655902.753,FALSE,FALSE,TRUE
N32416,0.278296933,0.721703067,0,0.848704556,0.088285903,0.063009541,0,0,0,0,0.742181671,0.181848931,0.075969398,0,0.679172129,0,0,0.169532427,0,0.012316505,0.063009541,0,0,0,0,0,0.075969398,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.746770156,0.253229844,0,0,0,0,0,0.201424035,0,0.026411132,0.050461767,0,0.077725971,0.611318954,0.032658141,3.132583374,4.363636364,1.365902008,1.512452806,1642998.351,109,15073.37937,0.671721786,556630.3189,TRUE,TRUE,TRUE
N32434,0.716564032,0.283435968,0.175686348,0.548345387,0.160629795,0.051848334,0.00152233,0,0.007376513,0.054591294,0.777821975,0.222178025,0,0.117512756,0.485887298,0.003136044,0.015307758,0.054575631,0.012018117,0.139795895,0.033986112,0.00152233,0.000480625,0,0.007376513,0.042492688,0,0.039148271,0.046759963,1,0,0,0,1,0,0,0,0,0,0,0.853749133,0.146250867,0.840765711,0.011974591,0,0.136801015,0.010458682,0,0,0.002319377,0,0.09095622,0.621524114,0.069723558,0.064541106,0.108566988,0.042368636,1.574735735,2.96875,0.876297635,1.272480048,8331428.673,659,12642.53213,0.192192748,3104018.173,FALSE,FALSE,TRUE
N3258A,0.00398365,0.99601635,0,0.996143109,0.003856891,0,0,0,0,0,0.813382543,0.186617457,0,0,0.813382543,0,0,0,0.003856891,0.182760566,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.604599749,0.395400251,0,0.56707681,0,0.003868574,0.391531677,0.03752294,0,0.003996115,0,0,0,0,0,0.570964014,0.425039871,6.55515036,6.75,1.866896287,1.922815649,2921337.936,13,224718.3028,4.028362498,1731464.665,TRUE,TRUE,TRUE
N32778,0.371782119,0.628217881,0.009463421,0.473734339,0.496236961,0.002530368,0,0.017713329,0.000321582,0,0.482454525,0.517545475,0,0.006606529,0.468031788,0.000392487,0.001252395,0.008725116,0.010576552,0.495016322,0.001582201,0,0.00197509,0,0,0.000500953,0,0,0.005340566,1,0,0,0,1,0,0,0,0,0,0,0.994259348,0.005740652,0.994259348,0,0,0.005740652,0,0,0,0,0,0,0.994259348,0,0,0.005740652,0,1.011481304,2,0.697126297,1.039720771,5735607.508,389,14744.49231,0.11154299,3861790.323,FALSE,FALSE,TRUE
N32960,0.523697053,0.476302947,0.101399215,0.566208582,0.29998286,0.016950395,0,0,0,0.015458947,0.9268653,0.0731347,0,0.088324963,0.721208683,0.015056428,0,0.048829467,0.01115291,0.013152323,0.013074252,0,0,0,0,0.003798073,0,0.015458947,0.069943954,1,0,0,0,1,0,0,0,0,0,0,0.869893657,0.130106343,0.732063014,0.13697762,0,0.130959366,0,0,0,0,0,0,0.740675536,0.101393833,0.157930632,0,0,1.175750665,1.5,0.764407943,0.895879735,1175413.756,92,12776.23648,0.268953247,1125921.821,TRUE,TRUE,TRUE
N33011,0.852725096,0.147274904,0.292276045,0.060204191,0.560968993,0.081227086,0,0,0.005323685,0,0.414901469,0.585098531,0,0.272317626,0.042771352,0,0,0,0.51725409,0.067844441,0.007523069,0,0,0,0,0.063816601,0,0,0.02847282,1,0,0,0,0.548763757,0,0.451236243,0,0,0,0,0.976222394,0.023777606,0.790058657,0.001045376,0,0.023777606,0,0.094733143,0.090385218,0,0,0,0.881489251,0,0.023777606,0.094733143,0,1.307977036,1.666666667,0.789591271,0.913439821,11705147.3,386,30324.2158,0.400813028,7697459.677,FALSE,FALSE,TRUE
N33191,0.087033362,0.912966638,0.004019075,0.946307105,0.028101876,0.016666653,8.05E-05,6.89E-05,6.20E-05,0.004693811,0.033708994,0.957692872,0.008598134,0.000458841,0.016386118,3.79E-06,7.51E-05,0.82236156,0.098200093,0.036987716,0.001883793,0,6.84E-05,0.007434195,6.20E-05,0.00280701,0.008598134,0.004567853,0.000105354,0.987839965,0,0.012160035,0,1,0,0,0,0,0,0,1,0,0.013972633,0.236720309,0,0,0,0.749307058,0,0,0,0,0.071341795,0,0.057791071,0.026132668,0.844734465,5.611795636,3.8125,1.798842915,1.41881017,2794306036,13599,205478.7878,0.229864489,481734386.8,FALSE,FALSE,FALSE
N3379A,0.919505914,0.080494086,0.241460336,0.041791318,0.669638981,0.047109365,0,0,0,0,0.639801017,0.360198983,0,0.064334296,0.010172329,0,0.16096625,0.041791318,0.014966465,0.142474949,0.01615979,0,0,0,0,0,0,0,0.549134602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2558938.934,43,59510.20777,1.757891605,1667617.484,TRUE,TRUE,TRUE
N3426B,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,7378316.252,30,245943.8751,7.144816014,1520146.452,FALSE,FALSE,TRUE
N3473B,0.82726836,0.17273164,0.348021769,0.258352037,0.393626193,0,0,0,0,0,0.336259217,0.663740783,0,0.229411612,0.104446266,0,0.118610157,0.078876145,0.323328148,0.142926333,0,0,0,0,0,0,0,0,0.002401338,0.621601245,0.378398755,0,0,1,0,0,0,0,0,0,1,0,0.916240116,0.002624729,0,0,0,0.081135155,0,0,0,0.162039829,0.665228531,0,0.002609697,0.108100884,0.062021059,2.004366612,2.692307692,0.917143297,1.145924414,1342377.508,73,18388.73299,0.84236661,824554.735,TRUE,TRUE,TRUE
N3474B,0.314694279,0.685305721,0.027331044,0.361149074,0.611519882,0,0,0,0,0,0.315039609,0.684960391,0,0.017239495,0.296598751,0,0.010091549,0.055869828,0.596281416,0.022717598,0,0,0,0,0,0,0,0,0.001201363,0.8112645,0.18753197,0.00120353,0,1,0,0,0,0,0,0,0.998138968,0.001861032,0.828551067,0.027605809,0.127670927,0.001902909,0,0.014269289,0,0.042198442,0,0.186149065,0.08691457,0,0.014025902,0.635609848,0.035102173,3.306565807,2.90625,1.374192851,1.275620348,3770122.548,145,26000.84516,0.753800909,930510.0556,TRUE,TRUE,TRUE
N3476B,0.109742053,0.890257947,0.211803562,0.78180923,0.006387208,0,0,0,0,0,0.991558388,0.008441612,0,0.20336195,0.788196438,0,0.008441612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.994501786,0,0,0,0.003975119,0.001523094,0,1,0,0.984667306,0,0.002354542,0,0,0.003240381,0.009737771,0.002841223,0.014380838,0.020008462,0.071812988,0.002387699,0.116680889,0.705120993,0.066766908,2.975295897,3.129032258,1.343905172,1.330841545,2680485.956,181,14809.31468,0.49418479,527036.7381,TRUE,TRUE,TRUE
N3478B,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.693147181,0.693147181,35609.99805,2,17804.99903,9.730551398,23637.01987,TRUE,TRUE,TRUE
N35026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2.5,NA,1.242453325,0,5,0,0,0,TRUE,TRUE,TRUE
N35391,0.035058774,0.964941226,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.035058774,0,0,0.964941226,0,2.929882452,2.6,1.361993471,1.247664925,3571935.829,87,41056.73367,0.904227063,1070459.017,TRUE,TRUE,TRUE
N35697,0.989067884,0.010932116,0.011969271,0.041684184,0.946346545,0,0,0,0,0,0.053752557,0.946247443,0,0.011554192,0.041804743,0,0.000415079,0,0.945832364,0,0,0,0,0.000393622,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.999746846,0.000253154,0.057634869,0.939536539,0.000118225,0.000253171,0,0.000474538,0.001982659,0,7.32E-05,0.962435921,0.026426224,0.000132557,0.001643175,0.007970013,0.001318929,1.754068336,3.04,0.914747008,1.20862907,68848969.85,282,244145.2832,1.473798341,18381676.54,FALSE,FALSE,TRUE
N3582A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,26062045.31,42,620524.8884,6.775777166,4317603.861,FALSE,FALSE,TRUE
N3593A,0,1,0.495852713,0.504147287,0,0,0,0,0,0,1,0,0,0.495852713,0.504147287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.963190429,0,0.036809571,0,0,0,0,0,0,0,0,0,0,0.472961771,0.527038229,5.025369263,5.285714286,1.729758919,1.752999517,299707.0015,21,14271.76198,3.324542944,123579.5662,TRUE,TRUE,TRUE
N35949,0.401382111,0.598617889,0.305137848,0.200635075,0.493500128,0,0,0,0.000726949,0,0.919055331,0.080944669,0,0.302384271,0.205372995,0,0.001028816,0,0.001625156,0.005354935,0.001724761,0,0.072935761,0.000994046,0.000726949,0,0,0,0.407852309,1,0,0,0,1,0,0,0,0,0,0,1,0,0.630275842,0.156770105,0.001567837,0,0,0.007325842,0.204060374,0.003987789,0.00325078,0.097528771,0.295100277,0.001912229,0.233988653,0.190552784,0.173678717,3.296496844,5.330708661,1.25537597,1.595182083,9773314.064,604,16180.98355,0.264421529,1628028.387,FALSE,FALSE,TRUE
N3595A,1,0,0.308258776,0.472882429,0.046114857,0.028083914,0,0.006934456,0,0.137725569,0.923009247,0.076990753,0,0.244603532,0.477146744,0,0.051774937,0,0.025215816,0,0.068251999,0.006934456,0,0,0,0.002628797,0,0.106808994,0.016634726,1,0,0,0,0.978839027,0,0,0,0.021160973,0,0,0.951291099,0.048708901,0.899516162,0,0,0,0.048708901,0.051774937,0,0.005892279,0,0.685894013,0.308213708,0,0,0,0,1,1.5,0.693147181,0.876249229,1291568.541,68,18993.65501,1.043940573,615452.9914,TRUE,TRUE,TRUE
N3596A,0.154918694,0.845081306,0.542548802,0.442403979,0.005248386,0,0,0,0.009798833,0,0.99102629,0.00897371,0,0.514551227,0.438678655,0,0,0.003725324,0.005248386,0,0.027997576,0,0,0,0.009798833,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.981367176,0.007740191,0,0,0,0,0.010892632,0.005248386,0,0.120036884,0.029633424,0,0.105617328,0.698599442,0.040864535,3.12625388,3.888888889,1.374055134,1.406069355,865789.949,82,10558.41401,0.949923789,389959.0171,TRUE,TRUE,TRUE
N3597A,0.471390363,0.528609637,0.323978893,0.503419261,0.024007202,0,0.148594644,0,0,0,0.982960374,0.017039626,0,0.306939266,0.527426463,0,0.017039626,0,0,0,0,0.148594644,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.471390363,0,0,0.040160485,0.455221901,0.033227251,3.922659921,8.111111111,1.46598643,1.863202173,464124.0282,22,21096.54673,2.403968958,262233.697,TRUE,TRUE,TRUE
N36001,0.201108969,0.798891031,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.201108969,0,0,0.786022884,0.012868147,2.752199833,5,1.264735287,1.386294361,335036.5546,41,8171.623284,0.570163734,285245.8979,TRUE,TRUE,TRUE
N3654A,0.406433767,0.593566233,0.157178375,0.31546727,0.317116262,0.205790829,0.001199741,0,0.000281919,0.002965604,0.380783324,0.612447565,0.006769111,0.081210069,0.144469656,0.040150487,0.058131564,0.08911248,0.244877638,0.212273601,0.01276052,0.001199741,0.008052282,0,0,0.031711817,0.006769111,0.002965604,0.066315429,1,0,0,0,1,0,0,0,0,0,0,0.879656739,0.120343261,0.85454926,0.025107479,0,0.120343261,0,0,0,0.081615383,0,0.268222581,0.124925029,0,0.026667748,0.185423827,0.313145432,5.821623053,4.64516129,1.684773469,1.444776431,106086362.5,2569,41294.8083,0.305250926,30877056.78,FALSE,FALSE,TRUE
N3761A,0.431561412,0.568438588,0.089264436,0.042227456,0.134798588,0.008036084,0.696259707,0,0,0.029413729,0.932953476,0.067046524,0,0.075437049,0.073615981,0,0.013095252,0.007252467,0.045966671,0.000732134,0,0.689137978,0,0.007121729,0,0.008036084,0,0.029413729,0.050190925,1,0,0,0,1,0,0,0,0,0,0,1,0,0.998145374,0.001854626,0,0,0,0,0,0.010665206,0.001188642,0.059490459,0.359054425,0,0.013082487,0.555091302,0.001427479,2.240303253,2.88,1.116864401,1.170429451,9987146.326,373,26775.19122,0.375989748,1732552.258,FALSE,FALSE,TRUE
N3792A,0.250967868,0.749032132,0.510218615,0.489781385,0,0,0,0,0,0,1,0,0,0.510218615,0.489781385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.929881809,0.070118191,0,0,0,0,0,0,0,0,0.250967868,0,0.093090256,0.585823685,0.070118191,3.316510495,5.5,1.287011635,1.502816794,222254.7542,13,17096.51955,1.776913287,150891.8509,TRUE,TRUE,TRUE
N38305,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1.386294361,1.386294361,4596.1499,1,4596.1499,8.433191803,4596.1499,TRUE,TRUE,TRUE
N39040,0.439204418,0.560795582,0.057735326,0.312872584,0.62410751,0.001313116,0.000734734,0,0.000606321,0.002630409,0.213275666,0.786724334,0,0.010331245,0.20051473,1.29E-05,0.03151994,0.002770509,0.325735766,0.426698119,3.09E-05,0,0,0,0.000606321,0,0,0.000543844,0.001235759,1.000581025,-0.000581025,0,0,1,0,0,0,0,0,0,0.331803101,0.668196899,0.020287803,0.139753902,0.025107922,0.506548634,0.161648265,0.11721573,0.029437744,0.058900868,0.00092364,0.117373084,0.259479558,0,0.183798062,0.123979193,0.255545595,3.5846344,5.090909091,1.315293745,1.539239054,25587503.37,497,51483.9102,0.388959554,25587503.37,FALSE,FALSE,TRUE
N39163,0.906470322,0.093529678,0.100598474,0.162966142,0.728241232,0.008194152,0,0,0,0,0.932939912,0.063607106,0.003452982,0.096944919,0.164401303,0,0,0.032693553,0.010265283,0.019070782,0.002124061,0,0.001577489,0.002717518,0,0.008194152,0.003452982,0,0.658557958,1,0,0,0,0.999027258,0,0.000972742,0,0,0,0,1,0,0.941478581,0.01476473,0.030150943,0,0,0.013605746,0,0,0,0.529999165,0.417271087,0,0.011773814,0.023070506,0.017885428,1.477347541,5.103448276,0.799232846,1.390339006,6076474.68,547,11108.72885,0.328611027,876980.7338,TRUE,TRUE,TRUE
N39430,0.20852526,0.79147474,0.112166992,0.330803733,0.556232468,0.000180939,0,0,0,0.000615868,0.095206026,0.856631107,0.048162867,0.028340412,0.036119053,0,0.053840727,0.211298678,0.54329905,0.048192652,0.029949753,0,0,0,0,0.000180939,0.048162867,0.000615868,0,0.81684789,0.003570812,0.179581298,0,0.824311648,0,0,0.175785513,-9.72E-05,0,0,0.736841669,0.263158331,0.007941027,0.279926787,0.005285615,0.00635306,0.25852954,0.441883985,8.00E-05,0.033891293,0.006864248,0.080742852,0.115524448,0.002136304,0.187385675,0.161912097,0.411543082,10.13975888,11.62679426,1.760912979,1.924048622,801847153.6,1923,416977.199,0.424984313,402053295.2,FALSE,FALSE,FALSE
N39467,0.4849531,0.5150469,0.037833661,0.350761392,0.611404947,0,0,0,0,0,1,0,0,0.037833661,0.350761392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611404947,1,0,0,0,1,0,0,0,0,0,0,1,0,0.949964599,0,0,0,0,0.050035401,0,0,0,0.190023286,0.308318388,0,0.266390513,0.223388602,0.011879211,1.990584083,3,1.042190421,1.251233368,642595.7466,37,17367.45261,0.990931895,311446.5312,TRUE,TRUE,TRUE
N40025,0.138088398,0.861911602,0.001673631,0.000579606,0.106869082,1.40E-05,0.000244922,0,6.87E-06,0.890611889,0.049220231,0.950779769,0,2.61E-05,0.000447175,0,0.001624032,0.000119821,0.067459949,0.881575967,4.93E-05,7.46E-06,0,0,0,2.09E-05,0,0.048666272,3.06E-06,0.218367294,0.002745335,0.778887371,0,0.220421963,0,0,0.160471273,0.536312391,0.082794373,0,0.258414636,0.741585364,0.001541258,0.078570985,0,0.004656441,0.73692983,0.178301486,0,0.005273491,0.011361539,0.006088969,0.113842675,0.000622626,0.166216517,0.631051927,0.065542256,3.098089567,3.604895105,1.356515325,1.412880395,3439366975,5620,611987.0062,0.192171315,735947873.2,FALSE,FALSE,FALSE
N40026,0.911586817,0.088413183,0.001454662,0.000743995,0.836409289,0.000755127,0,0,0,0.160636927,0.044715199,0.955284801,0,0.001454662,0.000743995,0,0,0,0,0.955284801,0,0,0,0,0,0.000755127,0,0.041761414,0,0.164165505,0,0.835834495,0,0.164165505,0,0,0,0.835834495,0,0,0.019098162,0.980901838,0.002953785,0.016144377,0,0.00755316,0.973348678,0,0,0.003565117,0,0.062619063,0.845353065,4.96E-05,0.081916506,0.006496677,0,1.110257335,1.541666667,0.737041066,0.907866488,44763109.83,77,581339.0887,3.230424755,19150520.82,FALSE,FALSE,TRUE
N40027,0.054020486,0.945979514,0.000221739,0.001348458,0.008413625,0,3.15E-05,0,0,0.989984709,0.029002288,0.970997712,0,0.000204738,0.001172399,0,1.70E-05,6.63E-06,0.007529922,0.963444163,0,0,0,3.43E-05,0,0,0,0.027590851,0,0.722838163,0.000161626,0.276987134,1.31E-05,0.695225538,0.000764572,0,0,0.02402026,0.279976553,1.31E-05,0.116381909,0.883618091,0.000185891,0.100599995,0,0.007881897,0.875736194,0.015574285,2.17E-05,0.023420025,0.000130655,0.008830814,0.020560489,0.001078503,0.592504231,0.328730397,0.024744886,2.503267489,2.879562044,1.229291581,1.303171755,1294712072,2701,479345.4541,0.542955022,234319246.9,FALSE,FALSE,FALSE
N40080,0.194663416,0.805336584,0.001942496,0.966381652,0.026867373,0.000889756,0.003754509,1.58E-06,1.68E-05,0.000145867,0.005023382,0.990818229,0.004158389,0.00014766,0.001723126,2.71E-06,0.001501932,0.886620574,0.095748666,0.006947057,0.000144816,0.002643192,0,1.93E-05,1.74E-05,0.000277265,0.004158389,4.44E-05,3.52E-06,0.981389433,0.004141249,0.014469338,-2.07E-08,0.981808635,-1.04E-06,0,0.000949549,0.01713186,0.000111017,-2.07E-08,0.562617461,0.437382539,4.13E-05,0.401007707,0.000504211,0.008074686,0.429531752,0.160840296,0,0.113286474,0.005093356,0.030792866,0.043518657,0.002007399,0.123865473,0.141863639,0.539572136,9.648413087,9.821198157,2.03867989,2.048456632,10111875982,30378,332868.391,0.104181637,1509513002,FALSE,FALSE,FALSE
N40083,0.172042739,0.827957261,0.002184006,0.961754293,0.034763423,0.000930571,0.000294923,0,0,7.28E-05,0.005421531,0.989104049,0.00547442,0.000566073,0.004811465,0,0.000351263,0.907707049,0.07086954,0.010173884,1.62E-06,4.59E-06,2.31E-06,0,0,3.15E-05,0.00547442,5.88E-06,3.71E-07,0.987201715,0,0.012798285,0,0.986194878,0,0.000224877,0.001047402,0.012532843,0,0,0.474515949,0.525484051,0.002704642,0.318931836,0.000205146,0.021375928,0.504108124,0.151972344,0.00070198,0.132109066,8.68E-05,0.005610546,0.030807465,0.003719201,0.078243454,0.427140764,0.322282716,5.315169968,6.264705882,1.709679842,1.752873845,2134760070,9902,215588.777,0.211238613,327711156.4,FALSE,FALSE,FALSE
N40084,0.105411246,0.894588754,0.006245198,0.932269111,0.027173756,0.029887211,0.000812615,3.01E-06,0,0.003609098,0.043686609,0.954438983,0.001874408,0.000634995,0.014312418,0,8.86E-05,0.87151835,0.038022971,0.044809021,0.001193294,0.000406381,0,2.32E-05,0,0.023892168,0.001874408,0.003224161,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.004456492,0,0,0,1.004456492,5.977914388,4.75,1.940376542,1.632719407,3661606792,25380,144271.3472,0.134513405,503705898.4,FALSE,FALSE,FALSE
N40085,0.205148035,0.794851965,0.000921282,0.98286148,0.012501035,0.001926401,0.000430943,0,6.21E-06,0.001352651,0.002050541,0.994929513,0.003019946,2.76E-05,0.000712052,1.19E-06,0.000175049,0.859885418,0.1197456,0.015111885,4.83E-05,1.56E-05,1.16E-05,1.22E-05,5.33E-06,2.91E-05,0.003019946,0.001199128,0,0.961255808,0.000225015,0.038309445,0.000209733,0.962021131,0,-1.49E-08,0.000171467,0.037541827,0.000260494,5.10E-06,0.556198536,0.443801464,0.000797021,0.354132254,0.002040189,0.004965771,0.438851077,0.198585781,0.000627907,0.157137831,8.09E-05,0.008598908,0.037645299,0.001685029,0.076913179,0.215297958,0.502640854,8.729862521,10.9871134,1.981247081,2.164319425,15669574010,58424,268204.4025,0.073062219,2213119995,FALSE,FALSE,FALSE
N40192,0.065169658,0.934830342,0.005031387,0.978644091,0.014548732,0.000695177,0.000970077,0,9.68E-05,1.38E-05,0.014523533,0.984819724,0.000656744,0.00304312,0.009735375,7.52E-06,0.001541498,0.942705777,0.032161646,0.00795778,0.000229687,0.000732093,0.000453022,3.16E-06,9.68E-05,0.000121869,0.000656744,1.06E-05,0.000543301,0.703190829,3.10E-05,0.29677379,4.40E-06,0.686909718,0,9.71E-06,0.000245284,0.312834476,-3.59E-06,4.40E-06,0.573244811,0.426755189,0.00198727,0.204657647,0.001014241,0.006223789,0.42053322,0.365385729,0.000198104,0.045396407,0.000313466,0.002580246,0.018792448,3.59E-05,0.032626289,0.1937268,0.706528454,6.382839894,6.186897881,1.90657381,1.754109498,3143483861,6079,517105.422,0.320066813,516168801.9,FALSE,FALSE,FALSE
N40345,0.606805826,0.393194174,0.038382308,0.074567587,0.485869793,0.01280366,2.19E-05,0,3.84E-05,0.388316287,0.113762443,0.860085855,0.026151702,0.015237189,0.056203018,0.000831215,0.019404505,0.017854867,0.382874834,0.42785717,0.009986684,2.19E-05,0.012094479,0,0,0.001002584,0.026151702,0.003573652,0.026906152,1,0,0,0,1,0,0,0,0,0,0,0.703507071,0.296492929,0.703507071,0,0,0.296492929,0,0,0,0.01238062,0,0.159743657,0.414816599,0,0.17957895,0.009482722,0.223997452,2.322099648,2.454545455,1.086288645,1.166363487,240067735.9,7834,30644.33698,0.103394655,42040390.02,FALSE,FALSE,TRUE
N40389,0,1,0.1425249,0.67901401,0.178461091,0,0,0,0,0,1,0,0,0.1425249,0.836503384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020971716,1,0,0,0,1,0,0,0,0,0,0,1,0,0.844001361,0,0.155998639,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1.386294361,1.386294361,609853.8547,73,8354.162393,0.629654571,341724.7451,TRUE,TRUE,TRUE
N40442,0.306714639,0.693285361,0.009622173,0.031508457,0.167605549,0.012160039,0.00101536,0,0.000303594,0.777784828,0.225139792,0.772449177,0.002411031,0.005195022,0.028367167,5.70E-06,0.001108348,0.00788874,0.100712142,0.662727325,0.016369961,0.000108364,1.26E-05,0.000534098,5.23E-05,0.000475303,0.002411031,0.173591257,0.000440619,0.999963839,3.62E-05,0,0,0.999791335,0,0,0,0.000208665,0,0,0.127695104,0.872304896,0.009569378,0.089959242,0.000241388,0.217955273,0.654349623,0.027925096,0,0.056378874,0.000717778,0.066467099,0.170837503,2.57E-05,0.317602327,0.318797101,0.0691736,2.740651801,5.16,1.229194581,1.64469501,1656565509,14590,113541.1589,0.077060295,319692586.4,FALSE,FALSE,FALSE
N40443,0.509161718,0.490838282,0.020373402,0.013432164,0.05790759,0.002769062,5.46E-05,0,0,0.905463136,0.024569242,0.970098419,0.005332339,0.006280398,0.009521151,0,0.011327557,0.002324182,0.032852628,0.923594052,0.003541104,2.26E-05,0,0,0,0,0.005332339,0.005105725,9.83E-05,0.999677884,0.000322116,0,0,1,0,0,0,0,0,0,0.27184389,0.72815611,0.018299908,0.053199212,0.001866864,0.570285248,0.157870862,0.198477905,0,0.078361257,0.016833975,0.044510122,0.298080864,-0.001516319,0.254241061,0.185540295,0.123948745,2.521097334,3.205882353,1.15995203,1.321004422,113437955.7,2026,55991.09364,0.284248868,22625930.18,FALSE,FALSE,TRUE
N40446,0.668997941,0.331002059,0.000289557,0.009367322,0.154435086,0.006485867,0.002574089,0,0,0.826848079,0.005863118,0.99391082,0.000226063,0.000181234,0.002336798,0,0.000108323,0.007737065,0.005653954,0.980411477,0,0.002574089,0,0,0,0.000190567,0.000226063,0.000580431,0,1,0,0,0,1,0,0,0,0,0,0,0.525001116,0.474998884,0.003969492,0.122734273,0,0.035939633,0.43905925,0.398297351,0,0.26207151,0.047180772,0.075962769,0.281992386,0,0.321491131,0.007879104,0.003422327,1.581225117,2.923076923,0.921480711,1.143897334,170841174.1,2158,79166.43841,0.246046299,37740580.71,FALSE,FALSE,TRUE
